UDP Outside  66.171.145.244:5060 Inside  10.5.36.104:5060, idle 0:00:02, bytes 103513371, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.1.36.115:5060, idle 0:00:03, bytes 104108753, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.1.36.189:5060, idle 0:00:00, bytes 104259343, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.111:5060, idle 0:00:05, bytes 103359643, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.105:5060, idle 0:00:03, bytes 106487569, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.181:5060, idle 0:00:01, bytes 103214661, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.179:5060, idle 0:00:00, bytes 103063030, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.113:5060, idle 0:00:08, bytes 103066609, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.107:5060, idle 0:00:05, bytes 103666756, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.1.36.103:5060, idle 0:00:06, bytes 103227472, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.1.36.116:5060, idle 0:00:03, bytes 203267160, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.176:5060, idle 0:00:00, bytes 104105692, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.1.36.102:5060, idle 0:00:05, bytes 104254984, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.1.36.105:5060, idle 0:00:07, bytes 103217296, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.180:5060, idle 0:00:08, bytes 103366313, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.109:5060, idle 0:00:08, bytes 103218618, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.1.36.108:5060, idle 0:00:00, bytes 103217944, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.110:5060, idle 0:00:04, bytes 102615396, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.1.36.104:5060, idle 0:00:08, bytes 103360985, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.102:5060, idle 0:00:01, bytes 102618455, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.1.36.178:5060, idle 0:00:03, bytes 103072887, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.108:5060, idle 0:00:04, bytes 103069912, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.178:5060, idle 0:00:04, bytes 103886584, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.177:5060, idle 0:00:04, bytes 101167929, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.112:5060, idle 0:00:04, bytes 103809159, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.182:5060, idle 0:00:07, bytes 102915626, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.1.36.191:5060, idle 0:00:05, bytes 103953818, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.1.36.184:5060, idle 0:00:06, bytes 103363248, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.36.106:5060, idle 0:00:09, bytes 103359539, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.8.19.116:5060, idle 0:00:09, bytes 112535507, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.136.155:5060, idle 0:00:01, bytes 117338862, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.27.107:5060, idle 0:00:05, bytes 117850543, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.109:5060, idle 0:00:07, bytes 120278092, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.113:5060, idle 0:00:02, bytes 119432721, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.114:5060, idle 0:00:03, bytes 121479396, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.105:5060, idle 0:00:00, bytes 120114492, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.158:5060, idle 0:00:06, bytes 120449531, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.117:5060, idle 0:00:05, bytes 119089236, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.104:5060, idle 0:00:01, bytes 120299543, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.107:5060, idle 0:00:07, bytes 120107047, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.154:5060, idle 0:00:07, bytes 119262889, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.111:5060, idle 0:00:05, bytes 120471991, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.116:5060, idle 0:00:04, bytes 121636271, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.106:5060, idle 0:00:03, bytes 120629294, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.100:5060, idle 0:00:04, bytes 121304666, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.156:5060, idle 0:00:02, bytes 119814884, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.103:5060, idle 0:00:09, bytes 120455796, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.162:5060, idle 0:00:02, bytes 120622447, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.101:5060, idle 0:00:01, bytes 121133781, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.108:5060, idle 0:00:00, bytes 119772087, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.150:5060, idle 0:00:09, bytes 119632162, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.115:5060, idle 0:00:08, bytes 119781665, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.102:5060, idle 0:00:01, bytes 120282577, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.64.159:5060, idle 0:00:05, bytes 120458366, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.124.107:5060, idle 0:00:00, bytes 133418633, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.8.20.107:5060, idle 0:00:04, bytes 136452734, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.121.149:5060, idle 0:00:00, bytes 141500657, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.13.151:5060, idle 0:00:02, bytes 141477448, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.190:5060, idle 0:00:01, bytes 144367980, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.8.22.199:5060, idle 0:00:01, bytes 141699863, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.41.51:5060, idle 0:00:08, bytes 149885605, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.76.152:5060, idle 0:00:08, bytes 154994589, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.27.113:5060, idle 0:00:07, bytes 160400661, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.5.113:5060, idle 0:00:04, bytes 164521606, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.43.137:5060, idle 0:00:00, bytes 161212175, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.56.110:5060, idle 0:00:07, bytes 173264853, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.163:5060, idle 0:00:01, bytes 181000653, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.8.20.160:5060, idle 0:00:07, bytes 267046769, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.137:5060, idle 0:00:07, bytes 225843883, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.145:5060, idle 0:00:04, bytes 230470044, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.5.108:5060, idle 0:00:02, bytes 220288740, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.189:5060, idle 0:00:08, bytes 227931892, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.121.103:5060, idle 0:00:07, bytes 224993354, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.130:5060, idle 0:00:01, bytes 226428315, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.115:5060, idle 0:00:08, bytes 228572138, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.176:5060, idle 0:00:09, bytes 227325790, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.155:5060, idle 0:00:04, bytes 228219120, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.150:5060, idle 0:00:03, bytes 233455794, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.151:5060, idle 0:00:05, bytes 232429417, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.158:5060, idle 0:00:06, bytes 233419314, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.104:5060, idle 0:00:07, bytes 228738658, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.153:5060, idle 0:00:03, bytes 233135572, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.103:5060, idle 0:00:04, bytes 233801299, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.105:5060, idle 0:00:09, bytes 233417861, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.154:5060, idle 0:00:08, bytes 464937391, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.152:5060, idle 0:00:05, bytes 233077839, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.100:5060, idle 0:00:00, bytes 232438475, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.159:5060, idle 0:00:05, bytes 233089155, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.147:5060, idle 0:00:00, bytes 232092317, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.157:5060, idle 0:00:07, bytes 233749712, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.156:5060, idle 0:00:02, bytes 233431998, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.34.155:5060, idle 0:00:05, bytes 233081847, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.122:5060, idle 0:00:09, bytes 232390765, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.131:5060, idle 0:00:06, bytes 232392969, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.175:5060, idle 0:00:09, bytes 232050804, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.124:5060, idle 0:00:09, bytes 232067409, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.126:5060, idle 0:00:01, bytes 231239881, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.168:5060, idle 0:00:08, bytes 232064456, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.101:5060, idle 0:00:02, bytes 231723643, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.170:5060, idle 0:00:02, bytes 232048908, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.121:5060, idle 0:00:01, bytes 232013655, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.106:5060, idle 0:00:00, bytes 230905754, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.182:5060, idle 0:00:05, bytes 233021164, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.125:5060, idle 0:00:00, bytes 231423513, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.138:5060, idle 0:00:07, bytes 230971305, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.149:5060, idle 0:00:08, bytes 231405412, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.120:5060, idle 0:00:00, bytes 231743665, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.166:5060, idle 0:00:08, bytes 232438709, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.165:5060, idle 0:00:09, bytes 230079508, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.160:5060, idle 0:00:05, bytes 232067918, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.143:5060, idle 0:00:01, bytes 233705301, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.103:5060, idle 0:00:04, bytes 231735255, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.109:5060, idle 0:00:06, bytes 231745453, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.129:5060, idle 0:00:01, bytes 232065062, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.172:5060, idle 0:00:03, bytes 232635775, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.152:5060, idle 0:00:05, bytes 231583013, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.159:5060, idle 0:00:00, bytes 231073850, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.117:5060, idle 0:00:06, bytes 993120, flags X 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.134:5060, idle 0:00:08, bytes 232731097, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.135:5060, idle 0:00:08, bytes 231739414, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.136:5060, idle 0:00:02, bytes 235048656, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.156:5060, idle 0:00:00, bytes 232398183, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.116:5060, idle 0:00:09, bytes 231563040, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.107:5060, idle 0:00:04, bytes 231065431, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.132:5060, idle 0:00:08, bytes 232235922, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.110:5060, idle 0:00:03, bytes 230576210, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.114:5060, idle 0:00:08, bytes 231727488, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.154:5060, idle 0:00:02, bytes 232066511, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.178:5060, idle 0:00:01, bytes 231238245, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.181:5060, idle 0:00:09, bytes 232392218, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.1.144.103:5060, idle 0:00:03, bytes 232741937, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.118:5060, idle 0:00:07, bytes 232080325, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.142:5060, idle 0:00:03, bytes 232073800, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.167:5060, idle 0:00:01, bytes 232070626, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.171:5060, idle 0:00:01, bytes 232556357, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.180:5060, idle 0:00:08, bytes 232387616, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.113:5060, idle 0:00:01, bytes 233403809, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.153:5060, idle 0:00:09, bytes 233055692, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.111:5060, idle 0:00:07, bytes 232074043, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.112:5060, idle 0:00:08, bytes 233391116, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.164:5060, idle 0:00:09, bytes 232062908, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.102:5060, idle 0:00:00, bytes 233051649, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.104:5060, idle 0:00:06, bytes 232412143, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.128:5060, idle 0:00:02, bytes 234055166, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.179:5060, idle 0:00:02, bytes 233391621, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.105:5060, idle 0:00:00, bytes 233076800, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.184:5060, idle 0:00:01, bytes 230743461, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.141:5060, idle 0:00:08, bytes 233054001, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.150:5060, idle 0:00:01, bytes 233573406, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.119:5060, idle 0:00:08, bytes 231737445, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.188:5060, idle 0:00:07, bytes 233060172, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.108:5060, idle 0:00:09, bytes 230415066, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.144:5060, idle 0:00:03, bytes 232224458, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.169:5060, idle 0:00:07, bytes 232753791, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.151:5060, idle 0:00:09, bytes 231409150, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.174:5060, idle 0:00:00, bytes 231399983, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.144.127:5060, idle 0:00:09, bytes 231742080, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.13.153:5060, idle 0:00:09, bytes 241083568, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.13.102:5060, idle 0:00:03, bytes 241090549, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.13.150:5060, idle 0:00:02, bytes 241413146, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.13.100:5060, idle 0:00:06, bytes 241775998, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.13.104:5060, idle 0:00:02, bytes 241427178, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.13.152:5060, idle 0:00:06, bytes 245906511, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.13.154:5060, idle 0:00:06, bytes 241432050, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.41.60:5060, idle 0:00:05, bytes 258540326, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.41.57:5060, idle 0:00:00, bytes 260672273, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.183:5060, idle 0:00:02, bytes 259291944, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.142:5060, idle 0:00:00, bytes 257487931, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.144:5060, idle 0:00:09, bytes 257518871, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.43.50:5060, idle 0:00:07, bytes 261639309, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.111:5060, idle 0:00:00, bytes 259409922, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.172:5060, idle 0:00:01, bytes 259453176, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.115:5060, idle 0:00:02, bytes 260709252, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.107:5060, idle 0:00:08, bytes 257339773, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.83.102:5060, idle 0:00:05, bytes 268803495, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.112:5060, idle 0:00:00, bytes 268985780, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.177:5060, idle 0:00:08, bytes 269376873, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.43.126:5060, idle 0:00:00, bytes 276613897, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.43.52:5060, idle 0:00:05, bytes 275730213, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.43.129:5060, idle 0:00:06, bytes 274906630, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.43.51:5060, idle 0:00:08, bytes 275461070, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.43.55:5060, idle 0:00:00, bytes 275754760, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.43.57:5060, idle 0:00:02, bytes 274748820, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.43.134:5060, idle 0:00:04, bytes 273199750, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.43.133:5060, idle 0:00:07, bytes 274657305, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.43.53:5060, idle 0:00:00, bytes 275729676, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.43.59:5060, idle 0:00:09, bytes 269710729, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.83.153:5060, idle 0:00:09, bytes 275296725, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.155:5060, idle 0:00:07, bytes 270354459, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.108:5060, idle 0:00:05, bytes 270349965, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.152:5060, idle 0:00:01, bytes 272343477, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.104:5060, idle 0:00:09, bytes 273534398, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.153:5060, idle 0:00:05, bytes 271550785, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.103:5060, idle 0:00:02, bytes 270359285, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.150:5060, idle 0:00:02, bytes 270752866, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.112:5060, idle 0:00:08, bytes 270767366, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.102:5060, idle 0:00:06, bytes 270751208, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.156:5060, idle 0:00:03, bytes 270755548, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.100:5060, idle 0:00:05, bytes 270355694, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.101:5060, idle 0:00:02, bytes 269568748, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.151:5060, idle 0:00:04, bytes 543387655, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.140.157:5060, idle 0:00:07, bytes 385169454, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.5.59:5060, idle 0:00:05, bytes 275453435, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.130:5060, idle 0:00:02, bytes 283261549, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.5.50:5060, idle 0:00:09, bytes 280939153, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.120:5060, idle 0:00:00, bytes 284990062, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.104:5060, idle 0:00:09, bytes 292105726, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.8.22.219:5060, idle 0:00:04, bytes 577404561, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.8.22.124:5060, idle 0:00:01, bytes 582812736, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.27.183:5060, idle 0:00:06, bytes 295993759, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.8.17.203:5060, idle 0:00:07, bytes 298098378, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.8.17.140:5060, idle 0:00:09, bytes 298552409, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.53.104:5060, idle 0:00:05, bytes 301564042, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.53.150:5060, idle 0:00:06, bytes 302856734, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.53.106:5060, idle 0:00:05, bytes 302224159, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.53.100:5060, idle 0:00:09, bytes 304341582, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.53.101:5060, idle 0:00:09, bytes 303080811, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.53.103:5060, idle 0:00:01, bytes 303088278, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.53.152:5060, idle 0:00:04, bytes 303838110, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.53.156:5060, idle 0:00:00, bytes 304374029, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.15.152:5060, idle 0:00:09, bytes 319714310, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.15.150:5060, idle 0:00:09, bytes 312977601, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.15.154:5060, idle 0:00:06, bytes 323379940, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.15.106:5060, idle 0:00:08, bytes 319763345, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.15.100:5060, idle 0:00:06, bytes 453063822, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.136.163:5060, idle 0:00:07, bytes 318069567, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.127:5060, idle 0:00:00, bytes 323491202, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.121.110:5060, idle 0:00:04, bytes 320423023, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.27.162:5060, idle 0:00:09, bytes 327664327, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.170:5060, idle 0:00:00, bytes 323668239, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.5.55:5060, idle 0:00:05, bytes 332199884, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.106:5060, idle 0:00:08, bytes 340592319, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.129:5060, idle 0:00:03, bytes 339619206, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.101:5060, idle 0:00:08, bytes 341163705, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.5.109:5060, idle 0:00:06, bytes 337020982, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.121.163:5060, idle 0:00:02, bytes 347227937, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.146.164:5060, idle 0:00:05, bytes 348125565, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.5.63:5060, idle 0:00:08, bytes 338394462, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.27.118:5060, idle 0:00:09, bytes 352791827, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.56.157:5060, idle 0:00:05, bytes 354311083, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.56.155:5060, idle 0:00:04, bytes 366471071, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.56.153:5060, idle 0:00:03, bytes 704586193, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.124.103:5060, idle 0:00:08, bytes 363289072, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.88.105:5060, idle 0:00:09, bytes 368621376, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.88.104:5060, idle 0:00:06, bytes 359885944, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.124.102:5060, idle 0:00:00, bytes 360717310, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.124.150:5060, idle 0:00:03, bytes 361250738, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.124.104:5060, idle 0:00:07, bytes 363727846, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.88.152:5060, idle 0:00:05, bytes 361937366, flags TX 
UDP Outside  66.171.145.244:5060 Inside  10.5.124.106:5060, idle 0:00:04, bytes 373549936, flags TX 
